task,model,language,param_changed,param_value,prompt_style,f1,energy_j,J_per_entity,J_per_TP,F1_per_J
NER,12B,hi,enable_prefix_caching,false,5,0.6838148001582904,9399.21400000155,7.235730561971939,10.878719907409202,7.275233866982683e-05
NER,12B,hi,enable_prefix_caching,false,6,0.6772655007949125,2662.1040000021458,2.0668509316786845,3.1245352112701243,0.00025440985806503676
NER,12B,hi,enable_prefix_caching,false,7,0.6632083000798084,4637.043999999762,3.6283599374020046,5.580077015643517,0.0001430239394061912
NER,12B,hi,enable_prefix_caching,false,8,0.5902777777777778,6691.906000003219,4.906089442817609,8.74758954248787,8.820772105548014e-05
NER,12B,hi,enable_prefix_caching,false,9,0.6428274428274428,9017.925999999046,7.661789294816522,11.666139715393331,7.128329095043702e-05
NER,12B,ja,enable_prefix_caching,false,1,0.12349726775956282,53785.56299999356,21.565983560542726,52.8864926253624,2.2961043981184618e-06
NER,12B,ja,enable_prefix_caching,false,2,0.1252317962665348,57572.557000011206,26.145575386017804,56.833718657464175,2.1751994837837484e-06
NER,12B,ja,enable_prefix_caching,false,3,0.25360089839363315,51611.025999993086,7.934054727131912,19.87332537543053,4.913696123647438e-06
NER,12B,ja,enable_prefix_caching,false,4,0.21865164816962068,56257.86100000143,13.60528681983106,28.413061111111833,3.886597255619355e-06
NER,12B,ja,enable_prefix_caching,false,5,0.20288032918047777,56270.51700001955,15.976864565593285,31.701699718320874,3.605446333119834e-06
NER,12B,ja,enable_prefix_caching,false,6,0.18198852324628176,56769.98899999261,18.30109252095184,36.5315244530197,3.205717077843814e-06
NER,12B,ja,enable_prefix_caching,false,7,0.19406005578953126,44351.840000003576,10.297617831438025,25.001037204060644,4.3754679803479545e-06
NER,12B,ja,enable_prefix_caching,false,8,0.30030694912695616,111840.09299999475,18.96559148719599,37.47992392761218,2.685145738630334e-06
NER,12B,ja,enable_prefix_caching,false,9,0.27822916666666664,64878.44099998474,12.419303407347769,24.289944215643857,4.28846874829702e-06
NER,12B,ko,enable_prefix_caching,false,1,0.4665163660654643,54874.43799999356,5.7586775107559625,9.821807410057913,8.50152426281831e-06
NER,12B,ko,enable_prefix_caching,false,2,0.48460192831862003,63599.824000000954,6.261057688521456,10.678278038952477,7.619548260363311e-06
NER,12B,ko,enable_prefix_caching,false,3,0.44780423498393335,38012.125,3.858707237843874,6.993951241950322,1.1780563043606043e-05
NER,12B,ko,enable_prefix_caching,false,4,0.4847808764940239,62376.86500000954,5.84217149011984,10.25260765943615,7.771805724669712e-06
NER,12B,ko,enable_prefix_caching,false,5,0.47812474913703146,58649.046000003815,5.590415213040112,9.847052719946912,8.152302240977635e-06
NER,12B,ko,enable_prefix_caching,false,6,0.4898504922815121,50583.39100000262,4.931116299473837,8.367806617039308,9.684018461346071e-06
NER,12B,ko,enable_prefix_caching,false,7,0.4538254198631558,45409.335000008345,4.685238856789965,8.298489583334858,9.994099668340714e-06
NER,12B,ko,enable_prefix_caching,false,8,0.39218756438254565,104855.08399999142,10.649510867356431,22.03300777474079,3.740281819645271e-06
NER,12B,ko,enable_prefix_caching,false,9,0.4527208773018828,66191.8939999938,6.79448716895851,12.10089469835353,6.839521426927672e-06
NER,12B,ru,enable_prefix_caching,false,1,0.4451269826716788,44459.9280000031,4.613461450659241,9.157554685891473,1.0011869175128843e-05
NER,12B,ru,enable_prefix_caching,false,2,0.5423939632654754,51232.05000001192,4.290072852119572,7.83244916679589,1.0587004878105585e-05
NER,12B,ru,enable_prefix_caching,false,3,0.5057471264367817,34264.73399999738,2.4157313874786643,5.140224122411848,1.4759989861203078e-05
NER,12B,ru,enable_prefix_caching,false,4,0.5034784261547234,55588.48000001907,3.9346319365811917,8.394515252192551,9.057243985706223e-06
NER,12B,ru,enable_prefix_caching,false,5,0.5324923100883852,92446.31700000167,6.844833185251123,13.519496490202059,5.760016487064331e-06
NER,12B,ru,enable_prefix_caching,false,6,0.4758671245032602,77570.38099998236,5.644766482315701,12.578300794548785,6.134649828564957e-06
NER,12B,ru,enable_prefix_caching,false,7,0.5740838439998377,33924.05799999833,2.721763318356734,4.796275696309675,1.6922617099636665e-05
NER,12B,ru,enable_prefix_caching,false,8,0.39405658457154485,96470.89199998975,7.787446884080541,19.932002479336724,4.0847200269650946e-06
NER,12B,ru,enable_prefix_caching,false,9,0.543224202237878,54532.34800001979,4.562231071699137,8.320468111080224,9.961503990946455e-06
NER,12B,zh,enable_prefix_caching,false,1,0.5507039609536325,93727.95799998939,6.645958873997688,12.779923370601226,5.875557013134703e-06
NER,12B,zh,enable_prefix_caching,false,2,0.5651639659012364,84892.10400000215,6.283649444855821,11.535820627802982,6.657438551661084e-06
NER,12B,zh,enable_prefix_caching,false,3,0.5138050694025347,59106.03000000119,4.227899141630987,8.678025253266949,8.692938256934602e-06
NER,12B,zh,enable_prefix_caching,false,4,0.5644171779141104,73902.19599999487,5.204379999999639,9.796155355248525,7.637353265038964e-06
NER,12B,zh,enable_prefix_caching,false,5,0.5424208794152539,79256.0380000025,5.828078388116958,11.183298715959152,6.843906068269988e-06
NER,12B,zh,enable_prefix_caching,false,6,0.5667735042735043,93907.06300000846,6.866559154724222,12.644010098291162,6.03547258499026e-06
NER,12B,zh,enable_prefix_caching,false,7,0.5263117812809384,67821.61100000143,4.9396657683904905,9.813574157140996,7.760237091403317e-06
NER,12B,zh,enable_prefix_caching,false,8,0.5300827739570894,169012.40700000525,14.382810569313696,26.26047343070311,3.1363542083456213e-06
NER,12B,zh,enable_prefix_caching,false,9,0.5297619047619047,119095.51000000536,9.158375115349536,17.607260496748278,4.448210556064463e-06
NER,12B,ar,kv_cache_dtype,auto,1,0.07941856623719855,52076.29700002074,13.43557714138822,86.64941264562519,1.5250425013354332e-06
NER,12B,ar,kv_cache_dtype,auto,2,0.07744248580818644,53062.73000001907,9.690052958367252,81.88692901237512,1.4594515926368395e-06
NER,12B,ar,kv_cache_dtype,auto,3,0.08134606869504712,37673.03300002217,8.279787472532346,58.58947589428022,2.159265188311205e-06
NER,12B,ar,kv_cache_dtype,auto,4,0.08312148980195093,43430.29199999571,7.678623055161901,61.77850924608209,1.9139058471437205e-06
NER,12B,ar,kv_cache_dtype,auto,5,0.08405939379064915,44672.49099999666,8.865348481840973,65.21531532846228,1.8816813638320601e-06
NER,12B,ar,kv_cache_dtype,auto,6,0.08447755680068962,43892.975999981165,8.810312324363943,63.983930029127066,1.9246258627058205e-06
NER,12B,ar,kv_cache_dtype,auto,7,0.07498022031525775,29986.919999986887,5.797935034800249,48.680064935043646,2.500430865033506e-06
NER,12B,ar,kv_cache_dtype,auto,8,0.06560326217318302,114251.48700001836,21.091284290200914,208.86926325414692,5.742005106084306e-07
NER,12B,ar,kv_cache_dtype,auto,9,0.08045600471729018,70979.59799998999,17.727172327669827,115.60195114004884,1.133508881204167e-06
NER,12B,de,kv_cache_dtype,auto,1,0.6744019709131368,46160.756999999285,4.085745884227234,5.439636695734066,1.4609855096465322e-05
NER,12B,de,kv_cache_dtype,auto,2,0.7053854276663147,116130.97200000286,9.181765654649183,12.417768605646158,6.0740508368973035e-06
NER,12B,de,kv_cache_dtype,auto,3,0.6789826172021974,41004.38100001216,3.2261511408349457,4.544428793085688,1.6558782272606338e-05
NER,12B,de,kv_cache_dtype,auto,4,0.712630102605743,225607.51800000668,17.057879782247593,23.36933064014985,3.158716114264073e-06
NER,12B,de,kv_cache_dtype,auto,5,0.7252139467095184,50833.87999999523,3.9433620355282937,5.238985880654976,1.4266350447960817e-05
NER,12B,de,kv_cache_dtype,auto,6,0.7256637168141594,39526.80000001192,3.1155355876103035,4.1024182667370965,1.835877725527846e-05
NER,12B,de,kv_cache_dtype,auto,7,0.72485896953742,33211.17300000787,2.610530812765907,3.446214900903587,2.1825756336195905e-05
NER,12B,de,kv_cache_dtype,auto,8,0.6361507170152442,166375.09700000286,15.892167064667385,21.49271373207633,3.8235933651490715e-06
NER,12B,en,kv_cache_dtype,auto,1,0.5560658247225411,50894.650999993086,4.181289106144684,7.005457811423687,1.0925820568503684e-05
NER,12B,en,kv_cache_dtype,auto,2,0.5853984270663304,50875.5340000093,3.914104785352308,6.448103168568985,1.1506482213360618e-05
NER,12B,en,kv_cache_dtype,auto,3,0.5552516815729175,83058.94399999082,6.340377404579452,11.056834930776201,6.68503179588918e-06
NER,12B,en,kv_cache_dtype,auto,4,0.5803561511976603,51494.57600000501,3.945037615874129,6.569861699413754,1.1270238465457096e-05
NER,12B,en,kv_cache_dtype,auto,5,0.5823358858077468,158724.64999999106,12.262411155747147,20.263583556745953,3.6688434077994788e-06
NER,12B,en,kv_cache_dtype,auto,6,0.5787205587339327,51706.67199999094,3.9897123456783135,6.638422390549613,1.1192376850980355e-05
NER,12B,en,kv_cache_dtype,auto,7,0.558574784651527,77912.56900000572,6.727039285098059,10.92283316977509,7.169251275124633e-06
NER,12B,en,kv_cache_dtype,auto,8,0.514453320983366,99794.68700000644,8.348923868485437,14.97294628657261,5.1551173358891625e-06
NER,12B,en,kv_cache_dtype,auto,9,0.3991843472350342,43138.19000001252,6.497693929810591,10.493356847485408,9.253618365418633e-06
NER,12B,es,kv_cache_dtype,auto,1,0.6414608139328238,42058.260000005364,4.1040456674478305,5.826050699543616,1.5251720207463219e-05
NER,12B,es,kv_cache_dtype,auto,2,0.6985606466779395,46637.24199999869,3.89065170601474,5.50681804227166,1.4978601150513127e-05
NER,12B,es,kv_cache_dtype,auto,3,0.6905027932960893,40776.18000000715,3.1856390625005586,4.71291955617281,1.6933974523753038e-05
NER,12B,es,kv_cache_dtype,auto,4,0.7031879663248612,49937.50299999118,3.9004532531431053,5.666988538355785,1.4081360181845405e-05
NER,12B,es,kv_cache_dtype,auto,5,0.712530911744436,51412.37000000477,4.1438196179579885,5.850292444242691,1.3859133740466932e-05
NER,12B,es,kv_cache_dtype,auto,6,0.7137483315131659,53132.51399999857,4.263220251945644,6.022046242774405,1.34333626960167e-05
NER,12B,es,kv_cache_dtype,auto,7,0.7231713385304361,29068.016000002623,2.451755735492799,3.333488073394796,2.4878592970719806e-05
NER,12B,es,kv_cache_dtype,auto,8,0.6232196806214932,96144.59299999475,8.812519981667714,13.316425623267971,6.4821084699118465e-06
NER,12B,es,kv_cache_dtype,auto,9,0.6748592789928243,57042.11100000143,5.179525197494001,7.263735005730476,1.1830895932179076e-05
NER,12B,fr,kv_cache_dtype,auto,2,0.6719406271663336,84410.923999995,7.567771561771113,10.245287534894404,7.960351519980679e-06
NER,12B,fr,kv_cache_dtype,auto,3,0.6583637018941972,135419.95200000703,11.672121358387091,16.47444671532932,4.861644773690091e-06
NER,12B,fr,kv_cache_dtype,auto,4,0.6817929832897759,65373.84799998999,5.500534118636095,7.593663375536066,1.0429139543535518e-05
NER,12B,fr,kv_cache_dtype,auto,5,0.682498503292756,64922.699000000954,5.5555963546124385,7.593298128655082,1.0512478898832378e-05
NER,12B,fr,kv_cache_dtype,auto,6,0.674396212789858,116082.53100000322,10.044348100718459,13.811128019036671,5.809627055683677e-06
NER,12B,fr,kv_cache_dtype,auto,7,0.6739148272749652,115135.12399999797,10.462073966378734,14.018644100815534,5.853251413313083e-06
NER,12B,fr,kv_cache_dtype,auto,8,0.6040554962646744,109938.95600000024,10.000814700263826,14.941418320195737,5.494462729523037e-06
NER,12B,fr,kv_cache_dtype,auto,9,0.6833333333333333,97214.05199998617,8.134386411177823,11.237319616227738,7.029162135258291e-06
NER,12B,hi,kv_cache_dtype,auto,1,0.6977479257210588,4374.685000002384,3.3573944742919295,4.954343148360571,0.0001594967239288494
NER,12B,hi,kv_cache_dtype,auto,2,0.690721649484536,4968.520000010729,3.83965996909639,5.704385763502559,0.00013901959728109063
NER,12B,hi,kv_cache_dtype,auto,3,0.6599457153935634,3490.583999991417,2.583703923013632,4.101743830777223,0.00018906455635939033
NER,12B,hi,kv_cache_dtype,auto,4,0.6904668497449981,4664.283999979496,3.5308735806052205,5.300322727249427,0.00014803276338834284
NER,12B,hi,kv_cache_dtype,auto,5,0.6764356435643565,4652.074999988079,3.5867964533447023,5.4473946135691795,0.00014540514578249272
NER,12B,hi,kv_cache_dtype,auto,6,0.6669300671671277,5135.090999990702,3.940975441282196,6.084231042643012,0.00012987697144380408
NER,12B,hi,kv_cache_dtype,auto,7,0.6616121308858739,2722.0450000166893,2.12992566511478,3.2835283474266457,0.00024305701444385285
NER,12B,hi,kv_cache_dtype,auto,8,0.587141750580945,11153.799000024796,8.237665435764251,14.714774406365166,5.2640517421879286e-05
NER,12B,hi,kv_cache_dtype,auto,9,0.6434205064342051,6073.936000019312,5.143044877239045,7.837336774218467,0.00010593139381649055
NER,12B,ja,kv_cache_dtype,auto,1,0.12484744935318527,107039.20000000298,44.377777777779016,104.63264907136166,1.1663712859698297e-06
NER,12B,ja,kv_cache_dtype,auto,2,0.12212697229469499,66411.59300000966,31.296697926489,67.5601149542316,1.8389405641071919e-06
NER,12B,ja,kv_cache_dtype,auto,3,0.2636712116065797,64212.70000000298,9.680793004674051,23.63367684946742,4.106215929349917e-06
NER,12B,ja,kv_cache_dtype,auto,4,0.2293000601981065,67050.4469999969,15.604013730508937,32.00498663484339,3.4198140423749465e-06
NER,12B,ja,kv_cache_dtype,auto,5,0.21074168797953963,57640.80799999833,15.927274937827669,31.089971952534164,3.6561196015771626e-06
NER,12B,ja,kv_cache_dtype,auto,6,0.1796568483925748,64653.27399998903,20.849169300222197,42.146853976524795,2.7787741792102484e-06
NER,12B,ja,kv_cache_dtype,auto,7,0.1868569532027879,56303.824000000954,13.725944417357619,33.335597394908795,3.318725797430468e-06
NER,12B,ja,kv_cache_dtype,auto,8,0.3002014098690836,114772.01200000942,19.505780421483585,38.50117812814808,2.615632545232883e-06
NER,12B,ja,kv_cache_dtype,auto,9,0.2708014158170004,65572.45700000226,13.238937411670152,25.58425946156936,4.129804314286882e-06
NER,12B,ko,kv_cache_dtype,auto,1,0.4567156571234389,46646.50299999118,5.1153090251114355,8.676804873510264,9.790994560160818e-06
NER,12B,ko,kv_cache_dtype,auto,2,0.48276709970902837,52478.2310000062,5.2593937662864505,8.90971663837117,9.199378304291e-06
NER,12B,ko,kv_cache_dtype,auto,3,0.4486720506202648,41082.79799999297,4.2799039483272185,7.623454815363327,1.0921165851954426e-05
NER,12B,ko,kv_cache_dtype,auto,4,0.4850134058985954,54418.45800000429,5.150336740488765,8.979943564357145,8.91266352858725e-06
NER,12B,ko,kv_cache_dtype,auto,5,0.4801992127881758,56475.77199999988,5.3914818138424705,9.447268651722965,8.50274720969156e-06
NER,12B,ko,kv_cache_dtype,auto,6,0.48537131230925734,58129.95800000429,5.725961189913741,9.746807176392403,8.349761964548839e-06
