task,model,language,param_changed,param_value,prompt_style,f1,energy_j,J_per_entity,J_per_TP,F1_per_J
NER,4B,nya,max_model_len,2048,4,0.5460591952111739,2183.5840000212193,0.7192305665419035,1.3298319123149935,0.0002500747373152887
NER,4B,nya,max_model_len,2048,5,0.5357261548687272,2210.662000000477,0.7271914473685779,1.3713784119109655,0.00024233743325239755
NER,4B,nya,max_model_len,2048,6,0.5786163522012577,2288.310000002384,0.7877142857151064,1.3444829612234925,0.00025285750278618497
NER,4B,nya,max_model_len,2048,7,0.583554376657825,2709.4379999935627,1.0121172954776103,1.6420836363597349,0.00021537838350949953
NER,4B,nya,max_model_len,2048,8,0.11010284331518451,7657.659999996424,23.346524390233,42.07505494503529,1.437813161138467e-05
NER,4B,pcm,max_model_len,2048,1,0.5354769560557342,4522.188000001013,1.669936484490773,3.6206469175348386,0.00011841103378621459
NER,4B,pcm,max_model_len,2048,2,0.5310681871072841,4243.207000000402,1.8133363247864966,3.7188492550397916,0.00012515726598000845
NER,4B,pcm,max_model_len,2048,3,0.5423863410760373,3877.448999999091,1.258912012986718,2.8385424597357916,0.00013988226307455352
NER,4B,pcm,max_model_len,2048,4,0.5406698564593301,3463.1699999999255,1.3113101098068631,2.786138374899377,0.00015611992956145431
NER,4B,pcm,max_model_len,2048,5,0.5598946906537955,3761.4589999988675,1.446158785082225,2.9478518808768555,0.00014885040370078847
NER,4B,pcm,max_model_len,2048,6,0.6230807330361566,3743.0649999994785,1.7986857280151265,2.9754093799677888,0.000166462707176136
NER,4B,pcm,max_model_len,2048,7,0.6088719898605831,3951.8629999998957,1.9878586519114163,3.2904771024145676,0.0001540721401173571
NER,4B,pcm,max_model_len,2048,8,0.36819531507753206,10823.596000000834,10.0778361266302,19.39712544803017,3.401783613112534e-05
NER,4B,swa,max_model_len,2048,1,0.6038586820345777,3418.651999950409,0.8043887058706845,1.4185278008092983,0.00017663648772771762
NER,4B,swa,max_model_len,2048,2,0.5729056203605515,2305.7970000505447,0.6048785414613181,1.067004627510664,0.0002484631649481689
NER,4B,swa,max_model_len,2048,3,0.5884201619726821,2669.733999967575,0.5879176392793602,1.096850451917656,0.00022040404099428208
NER,4B,swa,max_model_len,2048,4,0.5757378754388246,2120.092999994755,0.5355122505670005,0.957584914180106,0.0002715625566615469
NER,4B,swa,max_model_len,2048,5,0.5777547585135311,2119.7509999871254,0.531132798794068,0.9501349170717729,0.00027255784217912395
NER,4B,swa,max_model_len,2048,6,0.5798474085766904,2319.020999968052,0.5992302325498842,1.0521873865553775,0.0002500397402975991
NER,4B,swa,max_model_len,2048,7,0.6063360513300361,2928.3629999756813,0.7811050946854311,1.2911653439046213,0.00020705631485409132
NER,4B,swa,max_model_len,2048,8,0.2842060810810811,7607.53100001812,7.577222111571833,11.30390936109676,3.735851764263651e-05
NER,4B,tsn,max_model_len,2048,1,0.5561904761904762,2578.615999998525,1.4144904004380279,2.9436255707745715,0.0002156934092516274
NER,4B,tsn,max_model_len,2048,2,0.5710277095755875,2639.93200000003,1.7322388451443764,3.2431597051597416,0.00021630394630451884
NER,4B,tsn,max_model_len,2048,3,0.5302189781021898,2443.4969999995083,1.1646792183029115,2.6910759911888857,0.00021699186784444446
NER,4B,tsn,max_model_len,2048,4,0.5575959933222038,2112.635000001639,1.26656774580434,2.5301017964091486,0.00026393389928774783
NER,4B,tsn,max_model_len,2048,5,0.5604360371914076,2224.870000001043,1.2415569196434393,2.545617848971445,0.0002518960825536525
NER,4B,tsn,max_model_len,2048,6,0.5904379806084921,2321.7730000000447,1.3952962740384884,2.629414496036291,0.00025430478371851197
NER,4B,tsn,max_model_len,2048,7,0.6002805049088359,2521.025999998674,1.6531318032778188,2.9451238317741515,0.00023810960494225432
NER,4B,tsn,max_model_len,2048,8,0.2278623801466441,7127.72500000149,15.981446188344147,35.28576732674005,3.196845839964315e-05
NER,4B,twi,max_model_len,2048,1,0.3985355648535565,7636.641000032425,5.975462441339926,20.043677165439437,5.21872855947876e-05
NER,4B,twi,max_model_len,2048,2,0.39885386819484236,1997.5730000138283,1.7979954995624017,5.740152298890311,0.00019966923270993414
NER,4B,twi,max_model_len,2048,3,0.37292817679558016,2035.2300000190735,1.3232964889590855,5.025259259306353,0.0001832363795699185
NER,4B,twi,max_model_len,2048,4,0.4124386252045827,1752.5040000081062,1.4616380316998383,4.636253968275413,0.00023534247294310025
NER,4B,twi,max_model_len,2048,5,0.3900960080848914,2010.3519999980927,1.494685501857318,5.208165803103867,0.0001940436341920527
NER,4B,twi,max_model_len,2048,6,0.44922341696535245,1936.675000011921,1.8621875000114625,5.150731383010428,0.00023195601583259314
NER,4B,twi,max_model_len,2048,7,0.5367847411444141,2304.393999993801,2.763062350112471,5.848715736024876,0.00023293965404607808
NER,4B,twi,max_model_len,2048,8,0.1732620320855615,6104.779000043869,20.281657807454714,75.36764197585023,2.8381376636945652e-05
NER,4B,wol,max_model_len,2048,1,0.3577325261419923,3865.673000007868,1.6954706140385385,5.947189230781335,9.254081401641168e-05
NER,4B,wol,max_model_len,2048,2,0.3360448807854138,3807.3160000145435,1.721988240621684,6.35612020035817,8.826293398922761e-05
NER,4B,wol,max_model_len,2048,3,0.3123818525519849,3510.8660000264645,1.2198978457353942,5.311446293534742,8.897572637338772e-05
NER,4B,wol,max_model_len,2048,4,0.34905933429811864,3299.1260000169277,1.5702646358957295,5.471187396379648,0.00010580357776463452
NER,4B,wol,max_model_len,2048,5,0.36572302983932675,3281.173999994993,1.2782134787670405,4.5762538354184,0.00011146102883903287
NER,4B,wol,max_model_len,2048,6,0.40984544934172873,3464.4300000071526,1.6188925233678284,4.83858938548485,0.00011830097572786362
NER,4B,wol,max_model_len,2048,7,0.44050991501416425,3528.576000005007,2.4003918367380996,5.672951768496795,0.00012484070486608174
NER,4B,wol,max_model_len,2048,8,0.09208309938236944,9938.788000017405,23.27585011713678,121.20473170752932,9.265022996989994e-06
NER,4B,xho,max_model_len,2048,1,0.33808769149498147,4642.944000005722,3.76556690998031,7.25460000000894,7.281752515097421e-05
NER,4B,xho,max_model_len,2048,2,0.47309312119794106,4513.468000024557,2.622584543884112,4.464360039589077,0.00010481809579581976
NER,4B,xho,max_model_len,2048,3,0.299772899318698,4252.050999999046,3.015639007091522,7.158335016833411,7.0500776994153e-05
NER,4B,xho,max_model_len,2048,4,0.48471121177802945,3849.6990000009537,2.0675075187975045,3.5978495327111717,0.00012590885982979692
NER,4B,xho,max_model_len,2048,5,0.48592524227041994,3737.7120000123978,2.098659180242784,3.5495840455958194,0.00013000606849024435
NER,4B,xho,max_model_len,2048,6,0.4437574316290131,4065.206999987364,2.4607790556824236,4.357135048217968,0.00010915986114123893
NER,4B,xho,max_model_len,2048,7,0.3299624386015602,4245.442999988794,4.675598017608804,7.435101576162512,7.772155664377808e-05
NER,4B,xho,max_model_len,2048,8,0.1940631982125758,11721.857000023127,20.21009827590194,38.55874013165502,1.6555670164905862e-05
NER,4B,yor,max_model_len,2048,1,0.35623293903548686,5937.590000003576,2.19992219340629,7.583128991064592,5.999621715801736e-05
NER,4B,yor,max_model_len,2048,2,0.36505867014341586,6031.789999991655,2.8212301216050775,8.616842857130937,6.0522443610258466e-05
NER,4B,yor,max_model_len,2048,3,0.3496204933586338,5499.532000005245,2.1832203255280844,7.462051560387035,6.357277189373576e-05
NER,4B,yor,max_model_len,2048,4,0.3805166846071044,5178.971000015736,2.5651168895570757,7.325277227745029,7.347341481656264e-05
NER,4B,yor,max_model_len,2048,5,0.4265927977839335,5205.053000003099,2.7208849973879246,6.759809090913116,8.195743593459653e-05
NER,4B,yor,max_model_len,2048,6,0.4660306446949985,5378.336999982595,3.0524046537926193,6.672874689804709,8.664958047376105e-05
NER,4B,yor,max_model_len,2048,7,0.42861705525391247,5547.329000025988,3.868430265011149,8.267256333868835,7.726548312744827e-05
NER,4B,yor,max_model_len,2048,8,0.10645015787099685,13942.725999981165,26.812934615348393,118.15869491509461,7.634816740366314e-06
NER,4B,zul,max_model_len,2048,1,0.3606244026760114,4577.481000006199,2.9704613887126534,8.087422261495052,7.878228280478348e-05
NER,4B,zul,max_model_len,2048,2,0.396551724137931,4644.274000018835,3.027558018265212,7.478702093428076,8.53850836829013e-05
NER,4B,zul,max_model_len,2048,3,0.30463576158940403,4003.91400000453,2.135420800002416,7.5688355387609265,7.608449172211475e-05
NER,4B,zul,max_model_len,2048,4,0.38354506957047796,3864.7639999985695,2.2627423887579448,6.095842271291119,9.924152408028535e-05
NER,4B,zul,max_model_len,2048,5,0.3727191145677535,2958.0349999964237,1.695148997132621,4.748049759223794,0.00012600226656148562
NER,4B,zul,max_model_len,2048,6,0.3788895668090299,2796.0340000092983,1.6643059523864872,4.5024702093547475,0.00013550964216020616
NER,4B,zul,max_model_len,2048,7,0.3821263482280431,3701.298999994993,3.7087164328607147,7.462296370957648,0.00010324114540018517
NER,4B,zul,max_model_len,2048,8,0.1880184331797235,8523.225999981165,14.900744755211827,41.78051960775081,2.205953862776125e-05
NER,4B,ewe,max_model_len,768,1,0.573682989092597,2428.6819999814034,1.0554897870410271,1.9649530744186112,0.00023621165269763176
NER,4B,ewe,max_model_len,768,2,0.446927374301676,1501.6100000143051,0.6562980769293292,1.5641770833482345,0.0002976321243847726
NER,4B,ewe,max_model_len,768,3,0.5408947130591957,1443.3120000064373,0.5969032258091138,1.2057744360956035,0.00037475938193320865
NER,4B,ewe,max_model_len,768,4,0.5026663575237654,1278.0309999883175,0.5544603036825673,1.1789953874430974,0.00039331311801385125
NER,4B,ewe,max_model_len,768,5,0.38952164009111623,1341.6330000162125,0.5632380352712899,1.5691614035277337,0.0002903339736622528
NER,4B,ewe,max_model_len,768,6,0.4451248233631653,1216.2209999859333,0.5434410187604707,1.2870063491914638,0.0003659900818751802
NER,4B,ewe,max_model_len,768,7,0.626615969581749,1356.0659999847412,0.7000856995274864,1.0971407766866839,0.0004620836814644714
NER,4B,ewe,max_model_len,768,8,0.2492163009404389,4354.601000010967,8.00478125002016,13.693713836512476,5.7230570823781844e-05
NER,4B,hau,max_model_len,768,1,0.5611957134799774,3121.0590000003576,0.8345077540107908,1.5683713567840993,0.0001798093895308974
NER,4B,hau,max_model_len,768,2,0.6006551518761168,2260.420000001788,0.6719441141503532,1.1206841844332118,0.00026572723293708325
NER,4B,hau,max_model_len,768,3,0.5640054127198918,2191.3049999922514,0.5426708766697007,1.05148992322085,0.00025738334587010304
NER,4B,hau,max_model_len,768,4,0.6070096942580165,1978.9790000021458,0.590211452431299,0.9724712530723075,0.0003067287193332311
NER,4B,hau,max_model_len,768,5,0.6398438672871941,1938.8279999941587,0.5859256572965121,0.9098207414332045,0.0003300157968056588
NER,4B,hau,max_model_len,768,6,0.6287398673544583,2098.1200000047684,0.6111622487634047,0.9836474449155033,0.0002996682112334039
NER,4B,hau,max_model_len,768,7,0.5810443706610322,2458.1369999945164,0.7508054367729128,1.2769542857114373,0.00023637591015567008
NER,4B,hau,max_model_len,768,8,0.3602538848763405,7135.03599999845,5.862806902217297,8.669545565004192,5.049082932117214e-05
NER,4B,ibo,max_model_len,768,1,0.41749622926093516,1886.5879999995232,0.5034929276753465,1.3631416184967653,0.00022129698124923972
NER,4B,ibo,max_model_len,768,2,0.38160369293896396,4440.140000015497,1.4970128118730603,3.978620071698474,8.594406774057396e-05
NER,4B,ibo,max_model_len,768,3,0.41451378809869377,4176.509000003338,1.0423032193669424,2.9247261904785278,9.924886743889754e-05
NER,4B,ibo,max_model_len,768,4,0.39283344392833447,3782.4650000035763,1.202691573928005,3.194649493246264,0.00010385646501103462
NER,4B,ibo,max_model_len,768,5,0.3951531470885224,3795.143999993801,1.2406485779646292,3.2326609880696773,0.00010412072561388128
NER,4B,ibo,max_model_len,768,6,0.3432607865597556,2538.520000010729,1.0779278131680377,2.82371523916655,0.0001352208320432003
NER,4B,ibo,max_model_len,768,7,0.49279538904899134,4234.333999991417,1.5864870738072,3.095273391806591,0.00011638084975110377
NER,4B,ibo,max_model_len,768,8,0.1390709603875748,13645.643999993801,21.798153354622684,55.92477049177787,1.0191601099049482e-05
NER,4B,kin,max_model_len,768,1,0.5329286798179058,5712.439999997616,1.5867888888882267,3.253097949884747,9.32926524949283e-05
NER,4B,kin,max_model_len,768,2,0.551354968216795,4178.368000000715,1.3983828647927428,2.535417475728589,0.00013195462156916302
NER,4B,kin,max_model_len,768,3,0.5202245573628904,3914.141999989748,0.9891690674727692,2.1660996126119247,0.00013290896379442876
NER,4B,kin,max_model_len,768,4,0.5475607766356666,2923.0810000002384,0.9312140809175656,1.742002979737925,0.0001873231623193548
NER,4B,kin,max_model_len,768,5,0.5017182130584191,3787.300000011921,1.109994138338781,2.3582191780896147,0.00013247385025132413
NER,4B,kin,max_model_len,768,6,0.5654810686772661,3264.9280000030994,1.0494786242375762,1.8927118840597676,0.00017319863368402895
NER,4B,kin,max_model_len,768,7,0.6060181945416375,3595.8910000026226,1.3191089508446892,2.07614953810775,0.00016853074649403877
NER,4B,kin,max_model_len,768,8,0.20232621044089805,9713.979999989271,13.739717114553425,25.97320855612105,2.0828353614185074e-05
NER,4B,lug,max_model_len,768,1,0.6014901783698352,2838.71899998188,1.1469571717098506,2.131170420406817,0.00021188788970436122
NER,4B,lug,max_model_len,768,2,0.616913123844732,2619.979999989271,1.1036141533231976,1.962531835197956,0.0002354648218105704
NER,4B,lug,max_model_len,768,3,0.5898111550285463,2172.6929999887943,0.835651153841844,1.6177907669313436,0.0002714654831729969
NER,4B,lug,max_model_len,768,4,0.6271305159934624,1990.261000007391,0.8545560326352044,1.4819516008990252,0.00031509963567146897
NER,4B,lug,max_model_len,768,5,0.6336357292393581,2077.2150000035763,0.8858059701507788,1.5251211453770748,0.00030504099442680085
NER,4B,lug,max_model_len,768,6,0.6996412096360841,1933.300000011921,0.9924537987740867,1.4163369963457295,0.00036188962376856675
NER,4B,lug,max_model_len,768,7,0.6567699001791657,2371.0139999985695,1.2140368663587144,1.8480233826956893,0.00027699958759398383
NER,4B,lug,max_model_len,768,8,0.32103461392164323,7141.264000028372,10.579650370412402,16.92242654035159,4.495487268365485e-05
NER,4B,nya,max_model_len,768,1,0.5185185185185185,5691.94399997592,1.4669958762824535,3.2013183351945553,9.109691144549422e-05
NER,4B,nya,max_model_len,768,2,0.5366661148816421,5332.280000001192,1.740868429644529,3.289500308452309,0.0001006447738831273
NER,4B,nya,max_model_len,768,3,0.5194547003692133,5044.962000012398,1.2413784448849403,2.7583171131833777,0.00010296503727241885
NER,4B,nya,max_model_len,768,4,0.5423560555923229,4241.448999971151,1.3833819308451243,2.5878273337224837,0.00012787046492743678
NER,4B,nya,max_model_len,768,5,0.5325087748621092,4460.253999978304,1.484277537430384,2.799908349013373,0.0001193897869638589
NER,4B,nya,max_model_len,768,6,0.580173439891175,4606.957000017166,1.5869641749973014,2.7004437280288194,0.00012593419905786252
NER,4B,nya,max_model_len,768,7,0.5805880269217146,4876.601999998093,1.8278118440772462,2.9753520439280616,0.00011905585629541671
NER,4B,nya,max_model_len,768,8,0.10385666565441846,13229.323999971151,41.99785396816239,77.36446783608861,7.85048923547756e-06
NER,4B,pcm,max_model_len,768,1,0.533103299547121,5526.24200001359,2.062030597019996,4.471069579299021,9.646759941852166e-05
NER,4B,pcm,max_model_len,768,2,0.5330540037243948,2343.428999990225,1.0018935442455001,2.0466628820875328,0.00022746752887611204
NER,4B,pcm,max_model_len,768,3,0.5415176797775129,2767.762999996543,0.8995004874866893,2.03064049889695,0.00019565175189428764
NER,4B,pcm,max_model_len,768,4,0.5429628018272787,1819.234999999404,0.6891041666664409,1.4577203525636249,0.00029845665998480493
NER,4B,pcm,max_model_len,768,5,0.5575065847234416,1680.8669999986887,0.6467360523273139,1.3235173228336132,0.0003316779880406222
NER,4B,pcm,max_model_len,768,6,0.6282178217821782,1756.2379999905825,0.8431291406579848,1.383954294712831,0.00035770654192970826
NER,4B,pcm,max_model_len,768,7,0.6070157600406711,2127.3660000115633,1.0760576631317973,1.7817135678488805,0.0002853367779861912
NER,4B,pcm,max_model_len,768,8,0.3767168083714846,6203.6389999985695,5.634549500452834,10.770206597219738,6.072513380800711e-05
NER,4B,swa,max_model_len,768,1,0.6038066616579013,3399.3689999878407,0.7990994358222474,1.4099415180372628,0.00017762315937459603
NER,4B,swa,max_model_len,768,2,0.5741108025915641,4928.156999975443,1.2863891934156728,2.2699940119647364,0.00011649604559968867
NER,4B,swa,max_model_len,768,3,0.5869538908386783,2399.423000007868,0.5295570514252632,0.989452783508399,0.0002446229326120295
NER,4B,swa,max_model_len,768,4,0.5750972762645914,2202.5609999895096,0.5536855203593538,0.9934871447855252,0.0002611039041676169
NER,4B,swa,max_model_len,768,5,0.5794174757281554,9582.409000009298,2.3998019033331577,4.28168409294428,6.0466786141939164e-05
NER,4B,swa,max_model_len,768,6,0.579855167873601,2887.5180000066757,0.7474807144723468,1.3113160762973095,0.00020081439072319564
NER,4B,swa,max_model_len,768,7,0.6075340635853593,2779.2430000007153,0.7403417687801586,1.2221824978015459,0.0002185969573676008
NER,4B,swa,max_model_len,768,8,0.27729489082043673,7647.82000002265,7.764284263982385,11.693914373123318,3.625803050014455e-05
NER,4B,tsn,max_model_len,768,1,0.5510855683269476,1710.667999997735,0.9477385041538698,1.9822340672047916,0.0003221464178482775
NER,4B,tsn,max_model_len,768,2,0.5829787234042553,1321.9790000021458,0.8854514400550206,1.60824695864008,0.00044098939801865913
NER,4B,tsn,max_model_len,768,3,0.5257517118189938,1292.819000005722,0.6362298228374617,1.4641211778094247,0.00040667078053205195
NER,4B,tsn,max_model_len,768,4,0.5613682092555332,934.4490000009537,0.5646217522664373,1.1164265232986303,0.0006007478302774794
NER,4B,tsn,max_model_len,768,5,0.5605177993527508,1032.9130000025034,0.5858837209316525,1.1927401847603964,0.0005426573190107902
NER,4B,tsn,max_model_len,768,6,0.5974717232202261,1138.9979999959469,0.6783787969005044,1.2683719376346847,0.0005245590626343086
NER,4B,tsn,max_model_len,768,7,0.5957147874956095,1394.8030000030994,0.917633552633618,1.6448148584942213,0.000427096003876021
NER,4B,tsn,max_model_len,768,8,0.21855435401252132,125283.45500001311,291.35687209305377,652.517994791735,1.7444789817817401e-06
NER,4B,twi,max_model_len,768,1,0.39979123173277664,1376.527000002563,1.0737340093623737,3.5940652741581274,0.0002904347184850223
NER,4B,twi,max_model_len,768,2,0.4011560693641619,4824.8460000008345,4.402231751825579,13.904455331414509,8.314380798145527e-05
NER,4B,twi,max_model_len,768,3,0.3871273071462376,4797.831000000238,3.2439695740366723,11.730638141809873,8.068798320453937e-05
NER,4B,twi,max_model_len,768,4,0.41712403951701427,4218.997999999672,3.551345117844842,11.10262631578861,9.886803442832793e-05
NER,4B,twi,max_model_len,768,5,0.3782716049382716,4501.218000002205,3.2359583033804498,11.752527415149359,8.40376104730067e-05
NER,4B,twi,max_model_len,768,6,0.43983402489626555,6057.333000000566,5.752452991453529,16.327043126686164,7.261182848891162e-05
NER,4B,twi,max_model_len,768,7,0.5426997245179064,3346.353000000119,4.090896088019706,8.493281725888627,0.00016217647227231768
NER,4B,twi,max_model_len,768,8,0.16752843846949328,7248.8539999984205,21.768330330325586,89.49202469133853,2.3111023959032667e-05
NER,4B,wol,max_model_len,768,1,0.3569668765398302,3988.4730000197887,1.734872988264371,6.117289877330965,8.949963470683119e-05
NER,4B,wol,max_model_len,768,2,0.342306602436951,3719.8330000042915,1.7102680459789845,6.158663907291873,9.202203497752616e-05
NER,4B,wol,max_model_len,768,3,0.31150608044901773,2731.967999994755,0.9349650924006689,4.102054054046178,0.00011402259486553861
NER,4B,wol,max_model_len,768,4,0.34049871023215816,2258.9200000166893,1.0580421545745617,3.802895622923719,0.00015073517885965084
NER,4B,wol,max_model_len,768,5,0.3663136140532162,2192.669999986887,0.8711442193034911,3.092623413239615,0.00016706281111859373
NER,4B,wol,max_model_len,768,6,0.40893470790378006,2298.347000002861,1.0749985968207956,3.21897338935975,0.00017792557342440938
NER,4B,wol,max_model_len,768,7,0.4469914040114613,2368.891999989748,1.6473518776006593,3.7963012820348525,0.0001886921835243632
NER,4B,wol,max_model_len,768,8,0.09551208285385501,7234.3610000014305,18.839481770837057,87.1609759036317,1.3202559680645758e-05
NER,4B,xho,max_model_len,768,1,0.3354497354497355,5322.372000001371,4.33771149144366,8.394908517352318,6.302636032386482e-05
NER,4B,xho,max_model_len,768,2,0.47036864209052726,5066.542999999598,2.9235678015000564,5.026332341269442,9.28381821866635e-05
NER,4B,xho,max_model_len,768,3,0.30554851786166703,4560.4900000002235,3.271513629842341,7.563001658375163,6.699905445722982e-05
NER,4B,xho,max_model_len,768,4,0.4841485507246377,4191.997000001371,2.2501325818579554,3.9214190832566613,0.00011549353463861719
NER,4B,xho,max_model_len,768,5,0.48288452761296213,3889.371000001207,2.1265013668678003,3.6761540642733523,0.0001241549154382064
NER,4B,xho,max_model_len,768,6,0.44524323028995927,4485.317000001669,2.7687141975318945,4.828113024759602,9.926683672297713e-05
NER,4B,xho,max_model_len,768,7,0.3353465631291343,4775.437000000849,5.168221861472781,8.191144082334219,7.022322001715752e-05
NER,4B,xho,max_model_len,768,8,0.17576736672051696,12785.559999998659,23.589594095938484,47.00573529411272,1.3747334236477354e-05
NER,4B,yor,max_model_len,768,1,0.35906806761078125,1975.9510000012815,0.7370201417386354,2.513932569976185,0.00018171911530728667
NER,4B,yor,max_model_len,768,2,0.3682272488164124,6604.830000001937,3.137686460808521,9.435471428574196,5.57512076489939e-05
NER,4B,yor,max_model_len,768,3,0.36822929317464176,3785.2390000000596,1.5641483471074626,4.993718997361556,9.72803284481207e-05
NER,4B,yor,max_model_len,768,4,0.3821516561730085,3406.6710000000894,1.7416518404908432,4.880617478510157,0.00011217744718318807
NER,4B,yor,max_model_len,768,5,0.42766251728907334,4224.86400000006,2.2027445255474762,5.465542043984553,0.0001012251559550952
NER,4B,yor,max_model_len,768,6,0.3752985329239167,2802.93200000003,2.2714197730956482,5.096240000000054,0.00013389498315475107
NER,4B,yor,max_model_len,768,7,0.43026315789473685,7642.853000000119,5.690880863737989,11.686319571865626,5.629614463273468e-05
NER,4B,yor,max_model_len,768,8,0.1051200724966017,16189.37799999863,31.74387843136986,139.56360344826405,6.493150786683133e-06
NER,4B,zul,max_model_len,768,1,0.35430038510911427,4493.8339999988675,2.960364953885947,8.141003623186354,7.88414492189083e-05
NER,4B,zul,max_model_len,768,2,0.39367537915456596,4747.357000000775,3.16279613590991,7.782552459017664,8.292516849996781e-05
NER,4B,zul,max_model_len,768,3,0.29506314580941445,3990.7939999997616,2.116009544008357,7.7641906614781355,7.393595004137825e-05
NER,4B,zul,max_model_len,768,4,0.3693337389717067,3971.8930000029504,2.3516240378939908,6.543481054370594,9.298682995021072e-05
NER,4B,zul,max_model_len,768,5,0.373905164602839,3837.697999998927,2.2403374197308388,6.199835218091966,9.74295435969541e-05
NER,4B,zul,max_model_len,768,6,0.379081015719468,4308.017000000924,2.519308187135043,6.8708405103683,8.799431750603275e-05
NER,4B,zul,max_model_len,768,7,0.391304347826087,4156.633999999613,4.059212890624622,8.102600389862793,9.41397168540996e-05
NER,4B,zul,max_model_len,768,8,0.18796296296296297,11830.565999999642,21.050829181494027,58.278650246303656,1.588790958631807e-05
NER,4B,ewe,max_new_tokens,100,1,0.5729529111575041,17698.144999980927,7.684821971333446,14.330481781361074,3.2373613797272066e-05
NER,4B,ewe,max_new_tokens,100,2,0.4452724732184444,1613.317000001669,0.7057379702544484,1.6875700836837542,0.00027599812883517854
NER,4B,ewe,max_new_tokens,100,3,0.542480690595184,1289.9900000095367,0.5388429406890296,1.0803936348488583,0.0004205309270546078
NER,4B,ewe,max_new_tokens,100,4,0.4913494809688581,1219.7899999916553,0.5241899441304922,1.1453427229968596,0.0004028148131827769
NER,4B,ewe,max_new_tokens,100,5,0.39,1148.8050000071526,0.4802696488324216,1.3389335664419026,0.000339483202107905
NER,4B,ewe,max_new_tokens,100,6,0.44062205466541,1261.3849999904633,0.564125670836522,1.3490748662999608,0.00034931607294263155
NER,4B,ewe,max_new_tokens,100,7,0.6344303797468355,1418.4769999980927,0.7304207003079777,1.132064644850832,0.00044726166144934924
NER,4B,ewe,max_new_tokens,100,8,0.049665711556829036,8694.46700000763,101.0984534884608,167.20128846168518,5.7123353917825505e-06
NER,4B,hau,max_new_tokens,100,1,0.562818336162988,4316.573000013828,1.161618137786283,2.170222724994383,0.00013038545535108177
NER,4B,hau,max_new_tokens,100,2,0.6048795001487652,2571.401000022888,0.7630270029741508,1.2648307919443622,0.0002352334389476325
NER,4B,hau,max_new_tokens,100,3,0.5629327902240325,3746.7319999933243,0.9336486419121167,1.807396044376905,0.00015024634540848812
NER,4B,hau,max_new_tokens,100,4,0.6106392489941886,2427.5680000185966,0.7227055671386117,1.1847574426640295,0.0002515436226665992
NER,4B,hau,max_new_tokens,100,5,0.637170805116629,2859.039999961853,0.8682174309024758,1.3505148795285087,0.00022286180155756146
NER,4B,hau,max_new_tokens,100,6,0.6307737569873492,2650.2540000081062,0.7690812536297464,1.2361259328396017,0.0002380050202680271
NER,4B,hau,max_new_tokens,100,7,0.5745487638404368,2872.1490000486374,0.8861922246370372,1.5164461457490164,0.00020004141979775678
NER,4B,hau,max_new_tokens,100,8,0.11623465211459753,6208.92199999094,19.836811501568498,29.149868544558405,1.8720585008922185e-05
NER,4B,ibo,max_new_tokens,100,1,0.4123215627347859,7377.606000006199,1.9558870625679212,5.37726384840102,5.58882600581326e-05
NER,4B,ibo,max_new_tokens,100,2,0.38432708688245315,6480.89699998498,2.1697010378255706,5.745476063816471,5.930152676139489e-05
NER,4B,ibo,max_new_tokens,100,3,0.4139933226883437,6819.557999998331,1.7023359960055744,4.78229873772674,6.070676760699814e-05
NER,4B,ibo,max_new_tokens,100,4,0.39153615461512825,6050.555999994278,1.9399025328612625,5.149409361697258,6.47107727976567e-05
NER,4B,ibo,max_new_tokens,100,5,0.3903258313738663,6120.300999999046,1.992934223379696,5.267040447503482,6.377559394120112e-05
NER,4B,ibo,max_new_tokens,100,6,0.37535106558731207,6458.803000003099,2.0374772870672238,5.685566021129489,5.811464842434921e-05
NER,4B,ibo,max_new_tokens,100,7,0.4893540238181162,6825.456000000238,2.566925911997081,5.033522123893981,7.169543306968781e-05
NER,4B,ibo,max_new_tokens,100,8,0.060836501901140684,12349.282000005245,45.235465201484416,128.63835416672129,4.9263189472161086e-06
NER,4B,kin,max_new_tokens,100,1,0.529331514324693,10011.384000003338,2.7755431106191675,5.733896907218407,5.287296085381567e-05
NER,4B,kin,max_new_tokens,100,2,0.5530201342281879,4647.363000005484,1.5647686868705333,2.820001820391677,0.0001189965436802624
NER,4B,kin,max_new_tokens,100,3,0.5052304212609556,4763.1169999837875,1.1662872184093505,2.66542641297358,0.00010607138587246027
NER,4B,kin,max_new_tokens,100,4,0.5438056680161943,3882.1140000224113,1.2188740973382768,2.3121584276488454,0.00014007977818607465
NER,4B,kin,max_new_tokens,100,5,0.5003095975232198,4365.159999996424,1.2579711815551653,2.7012128712849157,0.00011461426328556793
NER,4B,kin,max_new_tokens,100,6,0.5696140693698094,4499.254999995232,1.4278816248794768,2.5724728416210585,0.00012660186394645626
NER,4B,kin,max_new_tokens,100,7,0.5935394714112974,4418.940999984741,1.5787570560860098,2.572142607674471,0.00013431712969540595
NER,4B,kin,max_new_tokens,100,8,0.04165331624479333,8513.245000004768,64.98660305347151,130.97300000007337,4.892766065674134e-06
NER,4B,lug,max_new_tokens,100,1,0.6067011468405668,3796.71899998188,1.522951865215355,2.814469236458028,0.0001597961679132594
NER,4B,lug,max_new_tokens,100,2,0.6146725295070585,2454.988000035286,1.037172792579335,1.8486355421952454,0.0002503769996017185
