elapsed_s,gpu_util,fb_used,fb_free,temperature,power_usage,energy_consumption
30.197,0.0,89904.0,5415.0,46.0,125.931,10119567161.0
30.296,0.0,89904.0,5415.0,46.0,125.912,10119579739.0
30.397,0.0,89904.0,5415.0,46.0,125.913,10119592330.0
30.497,0.0,89904.0,5415.0,46.0,125.935,10119604906.0
30.597,0.0,89904.0,5415.0,46.0,125.899,10119617462.0
30.697,0.0,89904.0,5415.0,46.0,125.88,10119630053.0
30.797,0.0,89904.0,5415.0,46.0,125.913,10119642638.0
30.897,0.0,89904.0,5415.0,46.0,125.891,10119655249.0
30.997,0.0,89904.0,5415.0,46.0,125.891,10119667815.0
31.097,0.0,89904.0,5415.0,46.0,125.888,10119680385.0
31.197,0.0,89904.0,5415.0,46.0,125.878,10119692963.0
31.297,0.0,89904.0,5415.0,46.0,125.9,10119705548.0
31.397,0.0,89904.0,5415.0,46.0,125.86,10119718130.0
31.496,0.0,89904.0,5415.0,46.0,125.886,10119743271.0
31.597,0.0,89904.0,5415.0,46.0,125.872,10119755837.0
31.697,0.0,89904.0,5415.0,46.0,125.87,10119768399.0
31.797,0.0,89904.0,5415.0,46.0,125.839,10119780999.0
31.897,0.0,89904.0,5415.0,46.0,125.839,10119780999.0
31.995,0.0,89904.0,5415.0,46.0,125.856,10119793606.0
32.097,0.0,89904.0,5415.0,46.0,125.892,10119806197.0
32.197,0.0,89904.0,5415.0,46.0,125.887,10119818762.0
32.297,0.0,89904.0,5415.0,46.0,125.889,10119831360.0
32.397,0.0,89904.0,5415.0,46.0,125.865,10119843929.0
32.497,0.0,89904.0,5415.0,46.0,125.864,10119856494.0
32.597,0.0,89904.0,5415.0,46.0,125.867,10119869077.0
32.697,0.0,89904.0,5415.0,46.0,125.864,10119881653.0
32.797,0.0,89904.0,5415.0,46.0,125.882,10119894224.0
32.897,0.0,89904.0,5415.0,46.0,125.89,10119906803.0
32.997,0.0,89904.0,5415.0,46.0,125.847,10119919365.0
33.097,0.0,89904.0,5415.0,46.0,125.834,10119931972.0
33.197,0.0,89904.0,5415.0,46.0,125.835,10119944544.0
33.297,0.0,89904.0,5415.0,46.0,125.833,10119957124.0
33.397,0.0,89904.0,5415.0,46.0,125.817,10119969683.0
33.497,0.0,89904.0,5415.0,46.0,125.828,10119982256.0
33.597,0.0,89904.0,5415.0,46.0,125.833,10119994821.0
33.697,0.0,89904.0,5415.0,46.0,125.824,10120007404.0
33.797,0.0,89904.0,5415.0,46.0,125.831,10120019985.0
33.897,0.0,89904.0,5415.0,46.0,125.838,10120032573.0
33.997,0.0,89904.0,5415.0,46.0,125.856,10120045154.0
34.097,0.0,89904.0,5415.0,46.0,125.851,10120057739.0
34.197,0.0,89904.0,5415.0,46.0,125.853,10120070312.0
34.297,0.0,89904.0,5415.0,46.0,125.842,10120082888.0
34.397,0.0,89904.0,5415.0,46.0,125.85,10120095448.0
34.496,0.0,89904.0,5415.0,46.0,125.809,10120120571.0
34.597,0.0,89904.0,5415.0,46.0,125.813,10120133157.0
34.697,0.0,89904.0,5415.0,46.0,125.805,10120145774.0
34.797,0.0,89904.0,5415.0,46.0,125.842,10120158375.0
34.897,0.0,89904.0,5415.0,46.0,125.869,10120170946.0
34.996,0.0,89904.0,5415.0,46.0,125.852,10120170946.0
35.098,0.0,89904.0,5415.0,46.0,125.88,10120183550.0
35.197,0.0,89904.0,5415.0,46.0,125.829,10120196087.0
35.297,0.0,89904.0,5415.0,46.0,125.798,10120208635.0
35.396,0.0,89904.0,5415.0,46.0,125.813,10120221202.0
35.497,0.0,89904.0,5415.0,46.0,125.862,10120233785.0
35.596,0.0,89904.0,5415.0,46.0,125.855,10120246365.0
